"X","mark","model","generation_name","year","mileage","vol_engine","fuel","city","province","price"
5297,"opel","corsa","gen-e-2014",2019,83500,"1400","LPG","Wieliczka","Małopolskie",46900
5298,"opel","corsa","gen-e-2014",2018,16133,"1364","Gasoline","Wieliczka","Małopolskie",48000
5299,"opel","corsa","gen-e-2014",2019,22000,"1229","Gasoline","Radomsko","Łódzkie",37500
5300,"opel","corsa","gen-e-2014",2018,135000,"1398","Gasoline","Piekary Śląskie","Śląskie",32900
5301,"opel","corsa","gen-e-2014",2019,78738,"1398","LPG","Gdańsk","Pomorskie",42900
5302,"opel","corsa","gen-e-2014",2019,72482,"1398","LPG","Gdańsk","Pomorskie",44900
5303,"opel","corsa","gen-e-2014",2015,29662,"1398","Gasoline","Piaseczno","Mazowieckie",40000
5304,"opel","corsa","gen-e-2014",2016,96106,"1229","Gasoline","Piaseczno","Mazowieckie",30000
5305,"opel","corsa","gen-e-2014",2017,152131,"1229","Gasoline","Gostkowo","Kujawsko-pomorskie",35800
5306,"opel","corsa","gen-e-2014",2018,159000,"1398","LPG","Łódź","Łódzkie",39900
5307,"opel","corsa","gen-e-2014",2018,151000,"1398","LPG","Mińsk Mazowiecki","Mazowieckie",36900
5308,"opel","corsa","gen-e-2014",2015,72737,"1398","Gasoline","Warszawa","Mazowieckie",36900
5309,"opel","corsa","gen-e-2014",2018,64100,"1229","Gasoline","Szczecin","Zachodniopomorskie",32900
5310,"opel","corsa","gen-e-2014",2019,160000,"1229","Gasoline","Buczek","Łódzkie",33990
5311,"opel","corsa","gen-e-2014",2019,57300,"1400","LPG","Myślenice","Małopolskie",49900
5312,"opel","corsa","gen-e-2014",2019,86026,"1398","LPG","Jawornik","Małopolskie",45900
5313,"opel","corsa","gen-e-2014",2019,57847,"1398","LPG","Gdańsk","Pomorskie",49900
5314,"opel","corsa","gen-e-2014",2018,47000,"1229","Gasoline","Leszno","Wielkopolskie",41888
5315,"opel","corsa","gen-e-2014",2017,67500,"1398","Gasoline","Czarnków","Wielkopolskie",33500
5316,"opel","corsa","gen-e-2014",2016,91000,"1398","Gasoline","Kielce","Świętokrzyskie",31800
5317,"opel","corsa","gen-e-2014",2017,108000,"1398","LPG","Mysłowice","Śląskie",36300
5318,"opel","corsa","gen-e-2014",2015,200000,"1398","Gasoline","Barcin","Kujawsko-pomorskie",17900
5319,"opel","corsa","gen-e-2014",2018,115800,"1398","LPG","Tarnowskie Góry","Śląskie",39900
5320,"opel","corsa","gen-e-2014",2015,25400,"1398","Gasoline","Kłodzko","Dolnośląskie",30800
5321,"opel","corsa","gen-e-2014",2017,43250,"1229","Gasoline","Tarnowskie Góry","Śląskie",38900
5322,"opel","corsa","gen-e-2014",2016,56000,"1229","Gasoline","Gniezno","Wielkopolskie",26900
5323,"opel","corsa","gen-e-2014",2017,99700,"1398","Gasoline","Pierzchów","Małopolskie",35900
5324,"opel","corsa","gen-e-2014",2017,115000,"1398","Gasoline","Zamość","Lubelskie",33900
5325,"opel","corsa","gen-e-2014",2015,101000,"1398","Gasoline","Lubawa","Warmińsko-mazurskie",32900
5326,"opel","corsa","gen-e-2014",2017,81000,"1229","Gasoline","Bydgoszcz","Kujawsko-pomorskie",38900
5327,"opel","corsa","gen-e-2014",2019,14200,"999","Gasoline","Radziechowy","Śląskie",38800
5328,"opel","corsa","gen-e-2014",2015,139500,"1248","Diesel","Częstochowa","Śląskie",24500
5329,"opel","corsa","gen-e-2014",2014,53850,"1398","Gasoline","Paniówki","Śląskie",25990
5330,"opel","corsa","gen-e-2014",2017,129500,"1398","Gasoline","Warszawa","Mazowieckie",39900
5331,"opel","corsa","gen-e-2014",2018,78000,"1000","Gasoline","Goczałkowice-Zdrój","Śląskie",39900
5332,"opel","corsa","gen-e-2014",2018,97500,"1398","LPG","Piastów","Mazowieckie",39800
5333,"opel","corsa","gen-e-2014",2020,6500,"1199","Gasoline","Nowy Targ","Małopolskie",45000
5334,"opel","corsa","gen-e-2014",2018,63500,"1398","LPG","Zabrze","Śląskie",44990
5335,"opel","corsa","gen-e-2014",2016,38436,"1364","Gasoline","Łask","Łódzkie",37900
5336,"opel","corsa","gen-e-2014",2016,24050,"1398","LPG","Zgierz","Łódzkie",35950
5337,"opel","corsa","gen-e-2014",2017,139000,"1398","LPG","Żyrardów","Mazowieckie",26000
5338,"opel","corsa","gen-e-2014",2016,45000,"1398","Gasoline","Kościan","Wielkopolskie",10900
5339,"opel","corsa","gen-e-2014",2017,71000,"1364","Gasoline","Radom","Mazowieckie",35500
5340,"opel","corsa","gen-e-2014",2015,199876,"1248","Diesel","Borowo","Pomorskie",23900
5341,"opel","corsa","gen-e-2014",2019,23000,"1199","LPG","Pobiedziska","Wielkopolskie",35055
5342,"opel","corsa","gen-e-2014",2020,23000,"1200","Gasoline","Świebodzin","Lubuskie",64999
5343,"opel","corsa","gen-e-2014",2017,62830,"1398","Gasoline","Czechowice-Dziedzice","Śląskie",41820
5344,"opel","corsa","gen-e-2014",2019,190000,"1398","LPG","Wrocław","Dolnośląskie",36900
5345,"opel","corsa","gen-e-2014",2017,56000,"1398","Gasoline","Płochocin","Mazowieckie",37900
5346,"opel","corsa","gen-e-2014",2019,36000,"1398","Gasoline","Mińsk Mazowiecki","Mazowieckie",37800
5347,"opel","corsa","gen-e-2014",2016,47500,"1398","Gasoline","Opalenica","Wielkopolskie",29900
5348,"opel","corsa","gen-e-2014",2017,115000,"1398","LPG","Śrem","Wielkopolskie",38900
5349,"opel","corsa","gen-e-2014",2016,33000,"1398","Gasoline","Gdańsk","Pomorskie",42900
5350,"opel","corsa","gen-e-2014",2018,48000,"1364","Gasoline","Skoczów","Śląskie",39999
5351,"opel","corsa","gen-e-2014",2015,58000,"1398","LPG","Radom","Mazowieckie",29900
5352,"opel","corsa","gen-e-2014",2017,35000,"1398","Gasoline","Wrocław","Dolnośląskie",41000
5353,"opel","corsa","gen-e-2014",2015,98000,"1398","Gasoline","Krosno","Podkarpackie",27900
5354,"opel","corsa","gen-e-2014",2016,147300,"999","Gasoline","Włocławek","Kujawsko-pomorskie",28000
5355,"opel","corsa","gen-e-2014",2016,147300,"999","Gasoline","Włocławek","Kujawsko-pomorskie",28000
5356,"opel","corsa","gen-e-2014",2015,120000,"1398","Gasoline","Skawina","Małopolskie",26555
5357,"opel","corsa","gen-e-2014",2016,65100,"1398","Gasoline","Kędzierzyn-Koźle","Opolskie",32000
5358,"opel","corsa","gen-e-2014",2016,104000,"1229","Gasoline","Aleksandrów Łódzki","Łódzkie",30700
5359,"opel","corsa","gen-e-2014",2018,27694,"1398","Gasoline","Koźmin Wielkopolski","Wielkopolskie",37900
5360,"opel","corsa","gen-e-2014",2017,19549,"1398","Gasoline","Gdańsk","Pomorskie",50900
5361,"opel","corsa","gen-e-2014",2017,99000,"1364","Gasoline","Stary Sącz","Małopolskie",39900
5362,"opel","corsa","gen-e-2014",2016,60900,"1398","Gasoline","Starogard Gdański","Pomorskie",34900
5363,"opel","corsa","gen-e-2014",2012,115685,"1398","Gasoline","Jasin","Wielkopolskie",21000
5364,"opel","corsa","gen-e-2014",2016,135000,"999","Gasoline","Kleszczów","Łódzkie",35900
5365,"opel","corsa","gen-e-2014",2018,52000,"1398","Gasoline","Żyrardów","Mazowieckie",39990
5366,"opel","corsa","gen-e-2014",2017,42000,"1364","Gasoline","Wągrowiec","Wielkopolskie",37900
5367,"opel","corsa","gen-e-2014",2015,88000,"1398","Gasoline","Kraków","Małopolskie",39900
5368,"opel","corsa","gen-e-2014",2016,15190,"1398","Gasoline","Kraków","Małopolskie",27900
5369,"opel","corsa","gen-e-2014",2015,155123,"1248","Diesel","Miechów","Małopolskie",28900
5370,"opel","corsa","gen-e-2014",2018,72000,"1398","LPG","Warszawa","Mazowieckie",43600
5371,"opel","corsa","gen-e-2014",2019,16000,"1229","Gasoline","Nochowo","Wielkopolskie",35800
5372,"opel","corsa","gen-e-2014",2016,40700,"1398","Gasoline","Łódź","Łódzkie",30900
5373,"opel","corsa","gen-e-2014",2016,83000,"1398","Gasoline","Wągrowiec","Wielkopolskie",39900
5374,"opel","corsa","gen-e-2014",2018,17000,"1229","Gasoline","Kocmyrzów","Małopolskie",37900
5375,"opel","corsa","gen-e-2014",2019,53100,"1398","Gasoline","Łódź","Łódzkie",46900
5376,"opel","corsa","gen-e-2014",2018,164000,"1398","LPG","Góra Kalwaria","Mazowieckie",33700
5377,"opel","corsa","gen-e-2014",2015,69000,"1364","Gasoline","Świebodzin","Lubuskie",35999
5378,"opel","corsa","gen-e-2014",2015,72343,"1398","Gasoline","Bochnia","Małopolskie",34900
5379,"opel","corsa","gen-e-2014",2018,119000,"1398","LPG","Warszawa","Mazowieckie",39900
5380,"opel","corsa","gen-e-2014",2019,74000,"1398","Gasoline","Warszawa","Mazowieckie",42900
5381,"opel","corsa","gen-e-2014",2018,113000,"1398","LPG","Warszawa","Mazowieckie",35900
5382,"opel","corsa","gen-e-2014",2019,12000,"1398","Gasoline","Żory","Śląskie",41900
5383,"opel","corsa","gen-e-2014",2016,131000,"1248","Diesel","Głogówek","Opolskie",29500
5384,"opel","corsa","gen-e-2014",2018,75000,"1398","Gasoline","Góra Kalwaria","Mazowieckie",34000
5385,"opel","corsa","gen-e-2014",2016,67111,"1398","Gasoline","Radom","Mazowieckie",32990
5386,"opel","corsa","gen-e-2014",2016,58000,"1398","LPG","Legionowo","Mazowieckie",39000
5387,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",65900
5388,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",64599
5389,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",66290
5390,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",75471
5391,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",71090
5392,"opel","corsa","gen-f-2019",2021,6411,"1199","Gasoline","Stalowa Wola","Podkarpackie",59990
5393,"opel","corsa","gen-f-2019",2020,5000,"0","Electric","Chorzów","Śląskie",119900
5394,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",68000
5395,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",67390
5396,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",64290
5397,"opel","corsa","gen-f-2019",2021,3768,"1199","Gasoline","Warszawa","Mazowieckie",64900
5398,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",76900
5399,"opel","corsa","gen-f-2019",2021,20,"1199","Gasoline","Wrocław","Dolnośląskie",54900
5400,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Chorzów","Śląskie",72900
5401,"opel","corsa","gen-f-2019",2020,42500,"1199","Gasoline","Bydgoszcz","Kujawsko-pomorskie",55000
5402,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Kalisz","Wielkopolskie",67900
5403,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Tarnów","Małopolskie",67090
5404,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",65900
5405,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",67090
5406,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",65290
5407,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",77166
5408,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",70390
5409,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",65590
5410,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",65290
5411,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Warszawa","Mazowieckie",71900
5412,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Stalowa Wola","Podkarpackie",69900
5413,"opel","corsa","gen-f-2019",2021,7,"1199","Gasoline","Tarnów","Małopolskie",64590
5414,"opel","corsa","gen-f-2019",2021,5,"0","Electric","Łódź","Łódzkie",105900
5415,"opel","corsa","gen-f-2019",2020,5000,"1199","Gasoline","Chorzów","Śląskie",78000
5416,"opel","corsa","gen-f-2019",2020,5000,"1199","Gasoline","Chorzów","Śląskie",76000
5417,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",78276
5418,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",69576
5419,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",65900
5420,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",64599
5421,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",66290
5422,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",75471
5423,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",71090
5424,"opel","corsa","gen-f-2019",2021,6411,"1199","Gasoline","Stalowa Wola","Podkarpackie",59990
5425,"opel","corsa","gen-f-2019",2020,5000,"0","Electric","Chorzów","Śląskie",119900
5426,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",68000
5427,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",67390
5428,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",64290
5429,"opel","corsa","gen-f-2019",2021,3768,"1199","Gasoline","Warszawa","Mazowieckie",64900
5430,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",76900
5431,"opel","corsa","gen-f-2019",2021,20,"1199","Gasoline","Wrocław","Dolnośląskie",54900
5432,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Chorzów","Śląskie",72900
5433,"opel","corsa","gen-f-2019",2020,42500,"1199","Gasoline","Bydgoszcz","Kujawsko-pomorskie",55000
5434,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Kalisz","Wielkopolskie",67900
5435,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Tarnów","Małopolskie",67090
5436,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",65900
5437,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",67090
5438,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",65290
5439,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",77166
5440,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",70390
5441,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",65590
5442,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",65290
5443,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Warszawa","Mazowieckie",71900
5444,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Stalowa Wola","Podkarpackie",69900
5445,"opel","corsa","gen-f-2019",2021,7,"1199","Gasoline","Tarnów","Małopolskie",64590
5446,"opel","corsa","gen-f-2019",2021,5,"0","Electric","Łódź","Łódzkie",105900
5447,"opel","corsa","gen-f-2019",2020,5000,"1199","Gasoline","Chorzów","Śląskie",78000
5448,"opel","corsa","gen-f-2019",2020,5000,"1199","Gasoline","Chorzów","Śląskie",76000
5449,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",78276
5450,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",69576
5451,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Chorzów","Śląskie",61990
5452,"opel","corsa","gen-f-2019",2019,8000,"1199","Gasoline","Wągrowiec","Wielkopolskie",63900
5453,"opel","corsa","gen-f-2019",2020,6000,"1199","Gasoline","Wągrowiec","Wielkopolskie",58900
5454,"opel","corsa","gen-f-2019",2021,10,"0","Electric","Sosnowiec","Śląskie",141890
5455,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Swarzędz","Wielkopolskie",68000
5456,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",66990
5457,"opel","corsa","gen-f-2019",2021,3978,"1199","Gasoline","Wodzisław Śląski","Śląskie",67000
5458,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",72310
5459,"opel","corsa","gen-f-2019",2021,1,"0","Electric","Warszawa","Mazowieckie",146426
5460,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",72310
5461,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",72310
5462,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",72310
5463,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",72310
5464,"opel","corsa","gen-f-2019",2021,5,"0","Electric","Wrocław","Dolnośląskie",113250
5465,"opel","corsa","gen-f-2019",2021,6250,"1199","Gasoline","Wrocław","Dolnośląskie",59900
5466,"opel","corsa","gen-f-2019",2021,14361,"1199","Gasoline","Siedlce","Mazowieckie",65900
5467,"opel","corsa","gen-f-2019",2021,7157,"1199","Gasoline","Łódź","Łódzkie",65900
5468,"opel","corsa","gen-f-2019",2021,20,"1199","Gasoline","Ostrołęka","Mazowieckie",71900
5469,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Łódź","Łódzkie",86750
5470,"opel","corsa","gen-f-2019",2021,12420,"1199","Gasoline","Płock","Mazowieckie",63000
5471,"opel","corsa","gen-f-2019",2021,9168,"1199","Gasoline","Katowice","Śląskie",58900
5472,"opel","corsa","gen-f-2019",2021,12449,"1199","Gasoline","Płock","Mazowieckie",63000
5473,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",68500
5474,"opel","corsa","gen-f-2019",2021,10842,"1199","Gasoline","Mikołajowice","Małopolskie",66500
5475,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",66990
5476,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",67390
5477,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Łódź","Łódzkie",83600
5478,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",66990
5479,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",67090
5480,"opel","corsa","gen-f-2019",2021,1,"0","Electric","Wrocław","Dolnośląskie",139900
5481,"opel","corsa","gen-f-2019",2020,3400,"0","Electric","Piła","Wielkopolskie",124000
5482,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Warszawa","Mazowieckie",69900
5483,"opel","corsa","gen-f-2019",2020,730,"0","Electric","Swarzędz","Wielkopolskie",122900
5484,"opel","corsa","gen-f-2019",2021,11630,"1199","Gasoline","Grudziądz","Kujawsko-pomorskie",60990
5485,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Sosnowiec","Śląskie",36177
5486,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Wrocław","Dolnośląskie",68990
5487,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",73990
5488,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Wrocław","Dolnośląskie",69970
5489,"opel","corsa","gen-f-2019",2021,4,"1199","Gasoline","Tarnowskie Góry","Śląskie",62900
5490,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",65290
5491,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",77012
5492,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",75032
5493,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",77012
5494,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",79012
5495,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",70379
5496,"opel","corsa","gen-f-2019",2021,0,"0","Gasoline","Katowice","Śląskie",75890
5497,"opel","corsa","gen-f-2019",2021,19695,"1199","Gasoline","Piła","Wielkopolskie",67000
5498,"opel","corsa","gen-f-2019",2021,0,"0","Gasoline","Katowice","Śląskie",76790
5499,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Zielona Góra","Lubuskie",68890
5500,"opel","corsa","gen-f-2019",2020,60424,"1499","Diesel","Natolin","Mazowieckie",59900
5501,"opel","corsa","gen-f-2019",2020,1,"0","Electric","Chorzów","Śląskie",124000
5502,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Giżycko","Warmińsko-mazurskie",66690
5503,"opel","corsa","gen-f-2019",2020,2370,"0","Electric","Rybnik","Śląskie",119900
5504,"opel","corsa","gen-f-2019",2021,90,"1229","Gasoline","Ciechanów","Mazowieckie",11070
5505,"opel","corsa","gen-f-2019",2019,20200,"1199","Gasoline","Rzeszów","Podkarpackie",47500
5506,"opel","corsa","gen-f-2019",2020,6500,"1199","Gasoline","Swarzędz","Wielkopolskie",49900
5507,"opel","corsa","gen-f-2019",2020,26000,"1199","Gasoline","Świecie","Kujawsko-pomorskie",57900
5508,"opel","corsa","gen-f-2019",2021,3,"1199","Gasoline","Skierniewice","Łódzkie",68900
5509,"opel","corsa","gen-f-2019",2021,5,"0","Electric","Wrocław","Dolnośląskie",113250
5510,"opel","corsa","gen-f-2019",2020,1000,"0","Electric","Grudziądz","Kujawsko-pomorskie",119900
5511,"opel","corsa","gen-f-2019",2020,82483,"1499","Diesel","Wejherowo","Pomorskie",62900
5512,"opel","corsa","gen-f-2019",2019,15000,"1199","Gasoline","Leszno","Wielkopolskie",55555
5513,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Łódź","Łódzkie",68900
5514,"opel","corsa","gen-f-2019",2021,8669,"1199","Gasoline","Łódź","Łódzkie",65900
5515,"opel","corsa","gen-f-2019",2021,8669,"1199","Gasoline","Łódź","Łódzkie",65900
5516,"opel","corsa","gen-f-2019",2020,2500,"0","Electric","Warszawa","Mazowieckie",116990
5517,"opel","corsa","gen-f-2019",2021,3,"0","Electric","Warszawa","Mazowieckie",132890
5518,"opel","corsa","gen-f-2019",2019,7100,"1199","Gasoline","Ursynów","Mazowieckie",61000
5519,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Wrocław","Dolnośląskie",77500
5520,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Wrocław","Dolnośląskie",77500
5521,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Łódź","Łódzkie",64700
5522,"opel","corsa","gen-f-2019",2020,17000,"1199","Gasoline","Skoki","Wielkopolskie",47900
5523,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Wrocław","Dolnośląskie",74500
5524,"opel","corsa","gen-f-2019",2021,2,"1199","Gasoline","Lubicz Dolny","Kujawsko-pomorskie",70600
5525,"opel","corsa","gen-f-2019",2020,59651,"1499","Diesel","Gdynia","Pomorskie",64900
5526,"opel","corsa","gen-f-2019",2021,20408,"1199","Gasoline","Płock","Mazowieckie",63000
5527,"opel","corsa","gen-f-2019",2021,5,"0","Electric","Warszawa","Mazowieckie",131900
5528,"opel","corsa","gen-f-2019",2020,1900,"0","Electric","Mielec","Podkarpackie",119900
5529,"opel","corsa","gen-f-2019",2021,16605,"1199","Gasoline","Piła","Wielkopolskie",65900
5530,"opel","corsa","gen-f-2019",2020,6,"1199","Gasoline","Krasne","Podkarpackie",68200
5531,"opel","corsa","gen-f-2019",2020,26600,"0","Electric","Wrocław","Dolnośląskie",99900
5532,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",66390
5533,"opel","corsa","gen-f-2019",2021,12576,"1199","Gasoline","Piła","Wielkopolskie",67000
5534,"opel","corsa","gen-f-2019",2020,750,"0","Electric","Konin","Wielkopolskie",129000
5535,"opel","corsa","gen-f-2019",2021,1000,"1199","Gasoline","Bydgoszcz","Kujawsko-pomorskie",59000
5536,"opel","corsa","gen-f-2019",2020,2840,"0","Electric","Łódź","Łódzkie",109390
5537,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Sosnowiec","Śląskie",46007
5538,"opel","corsa","gen-f-2019",2021,1,"0","Electric","Warszawa","Mazowieckie",135590
5539,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",70940
5540,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",73040
5541,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Warszawa","Mazowieckie",70240
5542,"opel","corsa","gen-f-2019",2020,1,"0","Electric","Sosnowiec","Śląskie",84974
5543,"opel","corsa","gen-f-2019",2022,1,"1199","Gasoline","Białystok","Podlaskie",67900
5544,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Sosnowiec","Śląskie",42376
5545,"opel","corsa","gen-f-2019",2021,17876,"1199","Gasoline","Piła","Wielkopolskie",67000
5546,"opel","corsa","gen-f-2019",2021,18541,"1199","Gasoline","Piła","Wielkopolskie",67000
5547,"opel","corsa","gen-f-2019",2022,1,"1199","Gasoline","Kielce","Świętokrzyskie",68600
5548,"opel","corsa","gen-f-2019",2021,16015,"1199","Gasoline","Siedlce","Mazowieckie",64900
5549,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Opole","Opolskie",65900
5550,"opel","corsa","gen-f-2019",2021,9727,"1199","Gasoline","Piła","Wielkopolskie",67000
5551,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Opole","Opolskie",65900
5552,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Opole","Opolskie",68900
5553,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Giżycko","Warmińsko-mazurskie",66900
5554,"opel","corsa","gen-f-2019",2021,10,"1199","Gasoline","Giżycko","Warmińsko-mazurskie",75100
5555,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Giżycko","Warmińsko-mazurskie",62900
5556,"opel","corsa","gen-f-2019",2021,10981,"1199","Gasoline","Warszawa","Mazowieckie",69900
5557,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Kraków","Małopolskie",77800
5558,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Kraków","Małopolskie",77300
5559,"opel","corsa","gen-f-2019",2020,2355,"0","Electric","Kraków","Małopolskie",121656
5560,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",60699
5561,"opel","corsa","gen-f-2019",2021,1,"1199","Gasoline","Chorzów","Śląskie",65699
5562,"opel","corsa","gen-f-2019",2021,10,"0","Electric","Tychy","Śląskie",141790
5563,"opel","corsa","gen-f-2019",2021,1,"0","Electric","Szczecinek","Zachodniopomorskie",132000
5564,"opel","corsa","gen-f-2019",2021,5,"1199","Gasoline","Włocławek","Kujawsko-pomorskie",63900
5565,"opel","corsa","gen-f-2019",2020,13000,"1199","Gasoline","Rybnik","Śląskie",49900
5566,"opel","corsa","gen-f-2019",2021,6,"1199","Gasoline","Chorzów","Śląskie",73900
5567,"opel","corsa","gen-f-2019",2021,6,"0","Electric","Kielce","Świętokrzyskie",111150
